ID,X,Y,Z,M,T,O,Fecha
11000.0,1416.0,1456.0,0.0,3.0,184560.0,0.0,19/4/2005

11002.0,629.0,754.0,-69.0,3.84,184561.0,0.0,20/4/2005
11003.0,1058.0,1479.0,-112.0,3.59,184561.0,0.0,20/4/2005
11004.0,743.0,1067.0,-88.0,5.2,184562.0,0.0,21/4/2005



11008.0,1496.0,1689.0,-12.0,3.0,184563.0,0.0,22/4/2005


11011.0,1099.0,1191.0,-184.0,4.17,184565.0,0.0,24/4/2005

11013.0,1195.0,1858.0,-42.0,3.5,184565.0,0.0,24/4/2005
11014.0,1437.0,1510.0,1.0,5.0,184567.0,0.0,26/4/2005



11018.0,1073.0,1548.0,0.0,3.6,184567.0,0.0,26/4/2005


11021.0,1138.0,1600.0,-157.0,3.8,184568.0,0.0,27/4/2005

11023.0,1252.0,1629.0,-15.0,3.5,184569.0,0.0,28/4/2005






11030.0,1521.0,1626.0,-15.0,3.1,184571.0,0.0,30/4/2005
11031.0,1119.0,1575.0,2.0,3.2,184571.0,0.0,30/4/2005

11033.0,1371.0,1748.0,0.0,3.6,184572.0,0.0,1/5/2005

11035.0,1456.0,1607.0,1.0,3.3,184575.0,0.0,4/5/2005

11037.0,1228.0,1234.0,2.0,3.59,184576.0,0.0,5/5/2005



11041.0,1037.0,1080.0,-147.0,3.84,184576.0,0.0,5/5/2005


11044.0,1322.0,1784.0,-20.0,3.5,184578.0,0.0,7/5/2005











11056.0,1452.0,1638.0,1.0,3.5,184582.0,0.0,11/5/2005
11057.0,1534.0,1568.0,0.0,3.0,184583.0,0.0,12/5/2005


11060.0,1323.0,1448.0,2.0,3.2,184584.0,0.0,13/5/2005


11063.0,1132.0,1632.0,-20.0,3.2,184585.0,0.0,14/5/2005






11070.0,1068.0,1744.0,-4.0,4.31,184586.0,0.0,15/5/2005
11071.0,1165.0,1584.0,-2.0,3.8,184586.0,0.0,15/5/2005

11073.0,1213.0,1375.0,2.0,3.5,184586.0,0.0,15/5/2005
11074.0,1218.0,1613.0,-5.0,3.1,184586.0,0.0,15/5/2005


11077.0,1287.0,1693.0,-1.0,3.0,184588.0,0.0,17/5/2005

11079.0,742.0,685.0,2.0,4.77,184589.0,0.0,18/5/2005


11082.0,820.0,1005.0,-146.0,4.61,184592.0,0.0,21/5/2005
11083.0,510.0,993.0,-32.0,4.57,184592.0,0.0,21/5/2005





11089.0,1384.0,1499.0,3.0,3.1,184594.0,0.0,23/5/2005


11092.0,1366.0,1589.0,-10.0,4.9,184595.0,0.0,24/5/2005




11097.0,1524.0,1651.0,-15.0,3.0,184597.0,0.0,26/5/2005


11100.0,1056.0,1223.0,-110.0,3.68,184597.0,0.0,26/5/2005

11102.0,1308.0,1200.0,0.0,3.59,184599.0,0.0,28/5/2005
11103.0,931.0,1429.0,-2.0,4.61,184599.0,0.0,28/5/2005

11105.0,988.0,1436.0,-17.0,4.17,184600.0,0.0,29/5/2005
11106.0,620.0,1425.0,0.0,3.68,184600.0,0.0,29/5/2005


11109.0,1171.0,1364.0,-3.0,3.1,184601.0,0.0,30/5/2005





11115.0,718.0,1230.0,0.0,3.59,184602.0,0.0,31/5/2005
11116.0,1257.0,1206.0,0.0,3.59,184602.0,0.0,31/5/2005





11122.0,688.0,1280.0,0.0,3.59,184605.0,0.0,3/6/2005



11126.0,1066.0,1307.0,-130.0,3.2,184606.0,0.0,4/6/2005




11131.0,737.0,940.0,-142.0,4.34,184608.0,0.0,6/6/2005








11140.0,1410.0,1475.0,-5.0,3.6,184612.0,0.0,10/6/2005







11148.0,717.0,1078.0,-50.0,3.59,184615.0,0.0,13/6/2005
11149.0,1075.0,1274.0,-174.0,3.5,184616.0,0.0,14/6/2005
11150.0,1213.0,1749.0,-9.0,3.2,184616.0,0.0,14/6/2005


11153.0,539.0,1333.0,-5.0,4.5,184618.0,0.0,16/6/2005


11156.0,1095.0,1570.0,-9.0,3.0,184619.0,0.0,17/6/2005


11159.0,1482.0,1628.0,1.0,3.0,184621.0,0.0,19/6/2005
11160.0,1430.0,1641.0,1.0,3.1,184621.0,0.0,19/6/2005




11165.0,712.0,1558.0,-27.0,4.0,184623.0,0.0,21/6/2005



11169.0,819.0,982.0,0.0,4.25,184624.0,0.0,22/6/2005
11170.0,1217.0,1664.0,-2.0,3.0,184624.0,0.0,22/6/2005


11173.0,1194.0,1232.0,4.0,3.5,184625.0,0.0,23/6/2005




11178.0,591.0,1168.0,-36.0,3.68,184627.0,0.0,25/6/2005









11188.0,1450.0,1374.0,-8.0,4.5,184630.0,0.0,28/6/2005


11191.0,1143.0,1715.0,0.0,3.2,184630.0,0.0,28/6/2005


11194.0,1103.0,1430.0,-136.0,3.8,184631.0,0.0,29/6/2005



11198.0,1526.0,1584.0,1.0,3.4,184632.0,0.0,30/6/2005
11199.0,1096.0,1408.0,-19.0,3.1,184633.0,0.0,1/7/2005


11202.0,1076.0,1186.0,-145.0,3.59,184635.0,0.0,3/7/2005

11204.0,1239.0,1341.0,-3.0,3.1,184637.0,0.0,5/7/2005


11207.0,1120.0,1694.0,-35.0,3.1,184639.0,0.0,7/7/2005
11208.0,1110.0,1236.0,-4.0,3.9,184640.0,0.0,8/7/2005

11210.0,1225.0,1381.0,-3.0,3.1,184640.0,0.0,8/7/2005
11211.0,1111.0,1622.0,-15.0,3.4,184641.0,0.0,9/7/2005



11215.0,1442.0,1563.0,2.0,3.4,184642.0,0.0,10/7/2005



11219.0,1228.0,1256.0,0.0,3.1,184644.0,0.0,12/7/2005
11220.0,1237.0,1598.0,0.0,3.1,184645.0,0.0,13/7/2005



11224.0,755.0,1260.0,2.0,4.87,184645.0,0.0,13/7/2005

11226.0,885.0,786.0,-1.0,4.01,184645.0,0.0,13/7/2005

11228.0,1383.0,1492.0,4.0,3.2,184646.0,0.0,14/7/2005



11232.0,1202.0,1691.0,0.0,3.3,184647.0,0.0,15/7/2005


11235.0,1284.0,1441.0,1.0,4.8,184647.0,0.0,15/7/2005

11237.0,918.0,803.0,-7.0,3.76,184647.0,0.0,15/7/2005



11241.0,1068.0,1708.0,-31.0,3.68,184648.0,0.0,16/7/2005











11253.0,1198.0,1326.0,-2.0,3.4,184653.0,0.0,21/7/2005

11255.0,1092.0,1626.0,0.0,3.4,184655.0,0.0,23/7/2005











11267.0,1079.0,1390.0,-141.0,4.0,184658.0,0.0,26/7/2005

11269.0,1086.0,1314.0,-147.0,3.5,184659.0,0.0,27/7/2005


11272.0,1285.0,1672.0,0.0,3.5,184660.0,0.0,28/7/2005



11276.0,1067.0,1716.0,1.0,3.3,184662.0,0.0,30/7/2005
11277.0,999.0,1552.0,-30.0,3.76,184662.0,0.0,30/7/2005

11279.0,1526.0,1567.0,-3.0,3.3,184662.0,0.0,30/7/2005

11281.0,1359.0,1442.0,3.0,4.2,184664.0,0.0,1/8/2005
11282.0,1365.0,1744.0,-2.0,3.0,184664.0,0.0,1/8/2005




11287.0,1174.0,1768.0,-84.0,3.4,184666.0,0.0,3/8/2005



11291.0,1321.0,1399.0,2.0,3.5,184666.0,0.0,3/8/2005




11296.0,1443.0,1565.0,2.0,3.0,184668.0,0.0,5/8/2005
11297.0,1137.0,1595.0,-21.0,3.7,184668.0,0.0,5/8/2005


11300.0,814.0,1037.0,-3.0,3.76,184669.0,0.0,6/8/2005
11301.0,1179.0,1175.0,-19.0,4.09,184670.0,0.0,7/8/2005




11306.0,1447.0,1561.0,1.0,3.0,184672.0,0.0,9/8/2005


11309.0,669.0,896.0,-32.0,3.59,184673.0,0.0,10/8/2005











11321.0,1480.0,1574.0,1.0,4.4,184678.0,0.0,15/8/2005
11322.0,1261.0,1348.0,0.0,3.6,184678.0,0.0,15/8/2005


11325.0,1369.0,1706.0,-20.0,3.1,184679.0,0.0,16/8/2005








11334.0,788.0,1298.0,2.0,3.59,184683.0,0.0,20/8/2005

11336.0,634.0,627.0,3.0,4.44,184684.0,0.0,21/8/2005



11340.0,817.0,1329.0,-27.0,3.68,184685.0,0.0,22/8/2005



11344.0,1094.0,1705.0,1.0,3.1,184685.0,0.0,22/8/2005




11349.0,1092.0,1256.0,1.0,3.1,184688.0,0.0,25/8/2005



11353.0,1145.0,1345.0,2.0,3.4,184690.0,0.0,27/8/2005

11355.0,1491.0,1638.0,1.0,3.3,184691.0,0.0,28/8/2005
11356.0,1510.0,1659.0,-4.0,3.0,184691.0,0.0,28/8/2005
11357.0,1399.0,1757.0,-25.0,4.4,184691.0,0.0,28/8/2005



11361.0,1168.0,1722.0,0.0,3.0,184693.0,0.0,30/8/2005


11364.0,635.0,899.0,-22.0,3.84,184695.0,0.0,1/9/2005

11366.0,1221.0,1638.0,0.0,3.1,184697.0,0.0,3/9/2005


11369.0,1386.0,1671.0,-2.0,3.0,184697.0,0.0,3/9/2005
11370.0,993.0,1324.0,-14.0,4.09,184698.0,0.0,4/9/2005
11371.0,1013.0,1324.0,-120.0,4.25,184698.0,0.0,4/9/2005

11373.0,1071.0,1714.0,2.0,3.3,184699.0,0.0,5/9/2005



11377.0,1187.0,1636.0,0.0,3.68,184702.0,0.0,8/9/2005





11383.0,834.0,751.0,-3.0,3.59,184705.0,0.0,11/9/2005

11385.0,1154.0,1314.0,-158.0,3.0,184707.0,0.0,13/9/2005
11386.0,1120.0,1619.0,-29.0,3.0,184707.0,0.0,13/9/2005





11392.0,1142.0,1597.0,-161.0,3.6,184709.0,0.0,15/9/2005

11394.0,437.0,1142.0,-32.0,3.59,184710.0,0.0,16/9/2005


11397.0,1310.0,1481.0,-2.0,3.4,184711.0,0.0,17/9/2005


11400.0,1216.0,1334.0,-95.0,3.5,184712.0,0.0,18/9/2005
11401.0,1515.0,1659.0,-17.0,3.0,184712.0,0.0,18/9/2005
11402.0,1142.0,1597.0,-18.0,3.4,184712.0,0.0,18/9/2005



11406.0,1234.0,1339.0,0.0,3.1,184712.0,0.0,18/9/2005

11408.0,773.0,696.0,-1.0,3.59,184714.0,0.0,20/9/2005

11410.0,1095.0,1271.0,-28.0,4.0,184714.0,0.0,20/9/2005





11416.0,1439.0,1599.0,-1.0,3.2,184717.0,0.0,23/9/2005
11417.0,1202.0,1820.0,-33.0,3.4,184719.0,0.0,25/9/2005

11419.0,470.0,882.0,-32.0,4.77,184720.0,0.0,26/9/2005


11422.0,1383.0,1493.0,-6.0,3.3,184721.0,0.0,27/9/2005



11426.0,1484.0,1643.0,-3.0,3.3,184724.0,0.0,30/9/2005


11429.0,1348.0,1648.0,-2.0,3.8,184725.0,0.0,1/10/2005

11431.0,707.0,995.0,-112.0,4.9,184726.0,0.0,2/10/2005





11437.0,1080.0,1354.0,-136.0,4.0,184732.0,0.0,8/10/2005

11439.0,1239.0,1400.0,-5.0,3.6,184733.0,0.0,9/10/2005


11442.0,1374.0,1574.0,-5.0,3.0,184734.0,0.0,10/10/2005
11443.0,870.0,1316.0,-10.0,3.76,184734.0,0.0,10/10/2005
11444.0,601.0,1201.0,-2.0,3.92,184735.0,0.0,11/10/2005
11445.0,1065.0,1349.0,-102.0,4.01,184735.0,0.0,11/10/2005

11447.0,1228.0,1301.0,-9.0,3.9,184736.0,0.0,12/10/2005

11449.0,805.0,908.0,4.0,3.59,184736.0,0.0,12/10/2005

11451.0,1379.0,1621.0,1.0,3.0,184737.0,0.0,13/10/2005
11452.0,1187.0,1712.0,-14.0,3.3,184737.0,0.0,13/10/2005

11454.0,1294.0,1380.0,1.0,3.3,184739.0,0.0,15/10/2005
11455.0,1222.0,1340.0,1.0,3.0,184740.0,0.0,16/10/2005
11456.0,1243.0,1324.0,-84.0,3.5,184740.0,0.0,16/10/2005
11457.0,1375.0,1454.0,-2.0,3.0,184742.0,0.0,18/10/2005

11459.0,1194.0,1405.0,0.0,3.7,184742.0,0.0,18/10/2005
11460.0,1336.0,1478.0,3.0,3.0,184743.0,0.0,19/10/2005
11461.0,1135.0,1604.0,-161.0,3.68,184743.0,0.0,19/10/2005



11465.0,922.0,1560.0,0.0,3.76,184745.0,0.0,21/10/2005

11467.0,1426.0,1363.0,0.0,3.8,184745.0,0.0,21/10/2005

11469.0,1310.0,1746.0,-136.0,3.9,184746.0,0.0,22/10/2005


11472.0,1072.0,1575.0,-102.0,5.0,184747.0,0.0,23/10/2005


11475.0,775.0,1001.0,-103.0,3.76,184749.0,0.0,25/10/2005

11477.0,1479.0,1630.0,1.0,3.3,184750.0,0.0,26/10/2005
11478.0,1218.0,1375.0,3.0,3.2,184750.0,0.0,26/10/2005


11481.0,1108.0,1552.0,-1.0,3.0,184752.0,0.0,28/10/2005

11483.0,998.0,1760.0,-4.0,4.87,184753.0,0.0,29/10/2005







11491.0,1236.0,1264.0,-1.0,3.0,184761.0,0.0,6/11/2005







11499.0,1244.0,1275.0,-9.0,3.0,184764.0,0.0,9/11/2005




11504.0,1105.0,1442.0,-124.0,3.76,184765.0,0.0,10/11/2005


11507.0,1290.0,1699.0,-3.0,3.2,184766.0,0.0,11/11/2005
11508.0,1478.0,1684.0,-4.0,3.1,184766.0,0.0,11/11/2005
11509.0,649.0,1456.0,-24.0,3.84,184768.0,0.0,13/11/2005
11510.0,774.0,713.0,-3.0,3.68,184768.0,0.0,13/11/2005


11513.0,1329.0,1490.0,1.0,3.0,184769.0,0.0,14/11/2005

11515.0,668.0,1150.0,-33.0,4.87,184770.0,0.0,15/11/2005


11518.0,1447.0,1565.0,-5.0,3.3,184770.0,0.0,15/11/2005
11519.0,1128.0,1604.0,-12.0,3.6,184770.0,0.0,15/11/2005

11521.0,1166.0,1697.0,1.0,3.3,184772.0,0.0,17/11/2005
11522.0,474.0,1294.0,0.0,3.84,184773.0,0.0,18/11/2005
11523.0,1347.0,1513.0,-12.0,3.6,184773.0,0.0,18/11/2005
11524.0,1169.0,1049.0,0.0,4.09,184774.0,0.0,19/11/2005
11525.0,1088.0,1619.0,0.0,3.1,184774.0,0.0,19/11/2005


11528.0,1213.0,1219.0,-1.0,3.3,184775.0,0.0,20/11/2005




11533.0,1291.0,1572.0,-16.0,3.1,184776.0,0.0,21/11/2005
11534.0,1108.0,1235.0,-1.0,4.2,184778.0,0.0,23/11/2005

11536.0,859.0,974.0,-2.0,3.68,184779.0,0.0,24/11/2005


11539.0,1170.0,1656.0,1.0,3.3,184783.0,0.0,28/11/2005

11541.0,800.0,696.0,1.0,3.76,184785.0,0.0,30/11/2005


11544.0,588.0,1099.0,-32.0,5.13,184787.0,0.0,2/12/2005




11549.0,1458.0,1657.0,-1.0,3.0,184790.0,0.0,5/12/2005
11550.0,1192.0,1319.0,-57.0,3.0,184791.0,0.0,6/12/2005

11552.0,1316.0,1453.0,3.0,3.1,184793.0,0.0,8/12/2005

11554.0,1091.0,1827.0,-32.0,4.09,184793.0,0.0,8/12/2005



11558.0,838.0,751.0,1.0,3.59,184797.0,0.0,12/12/2005
11559.0,1527.0,1643.0,1.0,3.1,184797.0,0.0,12/12/2005
11560.0,1336.0,1468.0,-9.0,3.2,184797.0,0.0,12/12/2005
11561.0,844.0,1311.0,-7.0,3.92,184797.0,0.0,12/12/2005
11562.0,1390.0,1488.0,1.0,3.1,184798.0,0.0,13/12/2005
11563.0,1366.0,1585.0,-3.0,3.1,184799.0,0.0,14/12/2005


11566.0,1381.0,1415.0,-1.0,4.3,184799.0,0.0,14/12/2005
11567.0,457.0,1252.0,-40.0,4.01,184800.0,0.0,15/12/2005


11570.0,1085.0,1700.0,-10.0,3.59,184802.0,0.0,17/12/2005
11571.0,931.0,1013.0,-19.0,3.76,184802.0,0.0,17/12/2005




11576.0,1201.0,1322.0,2.0,3.0,184804.0,0.0,19/12/2005




11581.0,768.0,1012.0,-94.0,4.09,184807.0,0.0,22/12/2005

11583.0,1137.0,1636.0,-99.0,3.4,184809.0,0.0,24/12/2005



11587.0,1036.0,1082.0,-138.0,4.15,184811.0,0.0,26/12/2005
11588.0,786.0,1069.0,-112.0,4.31,184811.0,0.0,26/12/2005


11591.0,1130.0,1649.0,-2.0,3.4,184814.0,0.0,29/12/2005



11595.0,776.0,703.0,2.0,3.76,184815.0,0.0,30/12/2005



11599.0,1247.0,1418.0,-1.0,3.2,184815.0,0.0,30/12/2005

11601.0,802.0,1283.0,2.0,3.59,184816.0,0.0,31/12/2005
11602.0,706.0,1409.0,-166.0,3.59,184816.0,0.0,31/12/2005
11603.0,1179.0,1298.0,-139.0,3.3,184816.0,0.0,31/12/2005
11604.0,1294.0,1811.0,-36.0,5.1,184817.0,0.0,1/1/2006

11606.0,991.0,1094.0,-47.0,3.76,184818.0,0.0,2/1/2006
11607.0,831.0,761.0,1.0,3.59,184818.0,0.0,2/1/2006


11610.0,1260.0,1607.0,-34.0,4.9,184819.0,0.0,3/1/2006

11612.0,1166.0,1464.0,-9.0,3.5,184822.0,0.0,6/1/2006






11619.0,1457.0,1611.0,1.0,3.4,184824.0,0.0,8/1/2006


11622.0,1165.0,1334.0,1.0,3.1,184826.0,0.0,10/1/2006
11623.0,1023.0,1519.0,-36.0,3.92,184826.0,0.0,10/1/2006


11626.0,1417.0,1415.0,-151.0,3.59,184828.0,0.0,12/1/2006





11632.0,1172.0,1335.0,2.0,3.1,184832.0,0.0,16/1/2006
11633.0,683.0,1316.0,-100.0,3.59,184832.0,0.0,16/1/2006
11634.0,1058.0,1197.0,-120.0,4.35,184833.0,0.0,17/1/2006




11639.0,417.0,811.0,-40.0,3.68,184836.0,0.0,20/1/2006
11640.0,997.0,899.0,3.0,4.42,184837.0,0.0,21/1/2006
11641.0,1135.0,1660.0,-14.0,3.1,184838.0,0.0,22/1/2006


11644.0,956.0,866.0,-15.0,3.92,184839.0,0.0,23/1/2006
11645.0,578.0,1259.0,0.0,6.2,184839.0,0.0,23/1/2006
11646.0,597.0,1275.0,-20.0,6.2,184839.0,0.0,23/1/2006
11647.0,1444.0,1499.0,1.0,4.7,184839.0,0.0,23/1/2006



11651.0,1477.0,1541.0,-1.0,3.0,184840.0,0.0,24/1/2006
11652.0,992.0,1493.0,-11.0,4.25,184840.0,0.0,24/1/2006
11653.0,1094.0,1609.0,0.0,3.7,184840.0,0.0,24/1/2006


11656.0,1248.0,1811.0,-10.0,3.0,184842.0,0.0,26/1/2006



11660.0,1066.0,1274.0,-108.0,3.68,184843.0,0.0,27/1/2006
11661.0,1332.0,1510.0,-3.0,3.1,184843.0,0.0,27/1/2006





11667.0,1089.0,1642.0,-119.0,3.3,184845.0,0.0,29/1/2006


11670.0,767.0,1259.0,2.0,4.77,184846.0,0.0,30/1/2006
11671.0,1120.0,1408.0,-162.0,3.1,184846.0,0.0,30/1/2006














11686.0,654.0,1262.0,-2.0,3.76,184856.0,0.0,9/2/2006
11687.0,1289.0,1432.0,1.0,3.0,184856.0,0.0,9/2/2006
11688.0,658.0,1299.0,-32.0,4.92,184857.0,0.0,10/2/2006
11689.0,1086.0,1316.0,-127.0,4.84,184857.0,0.0,10/2/2006

11691.0,1337.0,1638.0,-1.0,3.0,184858.0,0.0,11/2/2006

11693.0,1344.0,1633.0,-1.0,3.0,184859.0,0.0,12/2/2006

11695.0,1337.0,1636.0,0.0,3.0,184859.0,0.0,12/2/2006

11697.0,1222.0,793.0,0.0,4.42,184860.0,0.0,13/2/2006
11698.0,680.0,1189.0,-4.0,4.09,184860.0,0.0,13/2/2006
11699.0,759.0,699.0,-2.0,3.68,184860.0,0.0,13/2/2006







11707.0,1226.0,788.0,-50.0,3.76,184864.0,0.0,17/2/2006
11708.0,955.0,1626.0,-38.0,3.59,184864.0,0.0,17/2/2006








11717.0,1338.0,1581.0,-14.0,3.2,184868.0,0.0,21/2/2006
11718.0,1103.0,1127.0,2.0,3.59,184868.0,0.0,21/2/2006

11720.0,1525.0,1636.0,-4.0,3.4,184869.0,0.0,22/2/2006

11722.0,1485.0,1574.0,1.0,3.5,184869.0,0.0,22/2/2006
11723.0,1437.0,1605.0,-1.0,3.2,184870.0,0.0,23/2/2006
11724.0,1202.0,1300.0,3.0,3.7,184870.0,0.0,23/2/2006

11726.0,912.0,809.0,2.0,4.17,184871.0,0.0,24/2/2006


11729.0,1084.0,1623.0,-126.0,3.1,184873.0,0.0,26/2/2006

11731.0,619.0,624.0,-8.0,4.54,184873.0,0.0,26/2/2006
11732.0,748.0,983.0,-131.0,3.76,184874.0,0.0,27/2/2006



11736.0,1321.0,1307.0,-8.0,3.4,184876.0,0.0,1/3/2006

11738.0,1179.0,1639.0,-166.0,4.2,184877.0,0.0,2/3/2006
11739.0,1441.0,1561.0,1.0,3.2,184879.0,0.0,4/3/2006
11740.0,863.0,1315.0,-30.0,4.25,184880.0,0.0,5/3/2006




11745.0,1184.0,1747.0,-27.0,3.4,184882.0,0.0,7/3/2006



11749.0,1197.0,1253.0,2.0,3.1,184883.0,0.0,8/3/2006

11751.0,702.0,671.0,0.0,4.09,184884.0,0.0,9/3/2006

11753.0,720.0,1255.0,1.0,4.97,184886.0,0.0,11/3/2006




11758.0,1139.0,1582.0,0.0,3.8,184888.0,0.0,13/3/2006

11760.0,1030.0,1208.0,-2.0,3.68,184889.0,0.0,14/3/2006



11764.0,861.0,1031.0,-10.0,4.62,184890.0,0.0,15/3/2006
11765.0,939.0,1423.0,-31.0,3.92,184890.0,0.0,15/3/2006



11769.0,1285.0,1437.0,-2.0,3.3,184892.0,0.0,17/3/2006
11770.0,1110.0,1600.0,-26.0,3.6,184892.0,0.0,17/3/2006
11771.0,1048.0,1148.0,-124.0,3.68,184892.0,0.0,17/3/2006
11772.0,503.0,1084.0,-32.0,3.76,184893.0,0.0,18/3/2006

11774.0,1487.0,1506.0,0.0,3.0,184894.0,0.0,19/3/2006



11778.0,1476.0,1607.0,1.0,4.1,184896.0,0.0,21/3/2006



11782.0,1356.0,1439.0,1.0,3.5,184899.0,0.0,24/3/2006




11787.0,1226.0,1643.0,-164.0,4.09,184900.0,0.0,25/3/2006
11788.0,1343.0,1474.0,4.0,3.5,184900.0,0.0,25/3/2006
11789.0,487.0,947.0,-32.0,4.87,184901.0,0.0,26/3/2006
11790.0,1108.0,1616.0,-83.0,3.3,184901.0,0.0,26/3/2006




11795.0,1216.0,1358.0,3.0,3.3,184902.0,0.0,27/3/2006

11797.0,1528.0,1598.0,1.0,3.3,184903.0,0.0,28/3/2006


11800.0,1331.0,1660.0,-4.0,3.4,184905.0,0.0,30/3/2006





11806.0,1054.0,982.0,0.0,3.76,184907.0,0.0,1/4/2006



11810.0,1378.0,1488.0,-5.0,3.0,184911.0,0.0,5/4/2006

11812.0,1220.0,1246.0,1.0,3.5,184912.0,0.0,6/4/2006
11813.0,1066.0,1515.0,-80.0,3.8,184913.0,0.0,7/4/2006
11814.0,1064.0,1802.0,0.0,4.09,184913.0,0.0,7/4/2006
11815.0,1106.0,1853.0,-32.0,3.92,184913.0,0.0,7/4/2006






11822.0,1271.0,1319.0,-16.0,4.7,184916.0,0.0,10/4/2006
11823.0,1030.0,1462.0,-59.0,3.92,184916.0,0.0,10/4/2006



11827.0,1129.0,1342.0,-196.0,4.05,184918.0,0.0,12/4/2006


11830.0,982.0,1156.0,-6.0,3.59,184920.0,0.0,14/4/2006
11831.0,1385.0,1766.0,-7.0,3.7,184920.0,0.0,14/4/2006
11832.0,1460.0,1638.0,-4.0,4.5,184920.0,0.0,14/4/2006







11840.0,1513.0,1538.0,0.0,3.2,184922.0,0.0,16/4/2006

11842.0,1316.0,1473.0,2.0,3.0,184922.0,0.0,16/4/2006

11844.0,765.0,1034.0,-113.0,4.37,184923.0,0.0,17/4/2006

11846.0,1079.0,1466.0,-111.0,4.05,184924.0,0.0,18/4/2006
11847.0,980.0,906.0,3.0,3.68,184924.0,0.0,18/4/2006


11850.0,1463.0,1575.0,1.0,3.6,184926.0,0.0,20/4/2006


11853.0,1042.0,1163.0,-113.0,3.84,184927.0,0.0,21/4/2006
11854.0,1071.0,1898.0,-40.0,4.42,184927.0,0.0,21/4/2006
11855.0,883.0,962.0,-3.0,3.68,184927.0,0.0,21/4/2006



11859.0,843.0,933.0,-2.0,3.76,184929.0,0.0,23/4/2006





11865.0,1081.0,1741.0,0.0,3.4,184930.0,0.0,24/4/2006

11867.0,736.0,1081.0,-81.0,3.68,184931.0,0.0,25/4/2006












11880.0,714.0,941.0,-58.0,4.84,184936.0,0.0,30/4/2006




11885.0,921.0,1684.0,-32.0,4.92,184938.0,0.0,2/5/2006

11887.0,1233.0,1591.0,0.0,3.3,184939.0,0.0,3/5/2006
11888.0,862.0,1426.0,-68.0,3.76,184942.0,0.0,6/5/2006


11891.0,1073.0,1232.0,-176.0,3.5,184943.0,0.0,7/5/2006
11892.0,894.0,1308.0,-1.0,3.76,184943.0,0.0,7/5/2006

11894.0,1175.0,1137.0,-1.0,3.68,184944.0,0.0,8/5/2006


11897.0,1062.0,1217.0,-115.0,4.31,184944.0,0.0,8/5/2006

11899.0,870.0,1409.0,-32.0,4.67,184945.0,0.0,9/5/2006
11900.0,972.0,856.0,-4.0,4.42,184946.0,0.0,10/5/2006

11902.0,1357.0,1555.0,-31.0,3.7,184948.0,0.0,12/5/2006



11906.0,1011.0,1113.0,-115.0,3.84,184949.0,0.0,13/5/2006



11910.0,1313.0,1476.0,-3.0,3.5,184950.0,0.0,14/5/2006
11911.0,1441.0,1497.0,1.0,3.5,184951.0,0.0,15/5/2006
11912.0,1095.0,1798.0,0.0,3.3,184951.0,0.0,15/5/2006



11916.0,1196.0,1767.0,-13.0,3.1,184953.0,0.0,17/5/2006

11918.0,1285.0,1444.0,0.0,3.0,184954.0,0.0,18/5/2006
11919.0,1094.0,1239.0,-6.0,3.2,184954.0,0.0,18/5/2006




11924.0,894.0,787.0,0.0,3.76,184957.0,0.0,21/5/2006
11925.0,1236.0,1764.0,-17.0,3.5,184957.0,0.0,21/5/2006
11926.0,1221.0,1201.0,-1.0,4.43,184958.0,0.0,22/5/2006

11928.0,1067.0,1629.0,-114.0,3.6,184958.0,0.0,22/5/2006



11932.0,1281.0,1647.0,-4.0,3.4,184960.0,0.0,24/5/2006



11936.0,1359.0,1468.0,3.0,3.1,184961.0,0.0,25/5/2006
11937.0,652.0,1458.0,0.0,4.01,184961.0,0.0,25/5/2006

11939.0,834.0,752.0,0.0,3.59,184962.0,0.0,26/5/2006
11940.0,1087.0,1284.0,-194.0,3.5,184962.0,0.0,26/5/2006


11943.0,1527.0,1644.0,1.0,3.0,184963.0,0.0,27/5/2006
11944.0,1122.0,1638.0,-10.0,3.5,184963.0,0.0,27/5/2006
11945.0,619.0,921.0,-33.0,3.68,184963.0,0.0,27/5/2006
11946.0,743.0,981.0,-133.0,3.76,184964.0,0.0,28/5/2006



